"CUST_NO","CC_IND","FX_IND","LN_IND","WM_IND"
"K6MOQWOI2VFJAH48",0,0,0,0
"5D5--C8RRM76OLZC",0,0,0,0
"8I_NADUZY5HNHJVM",0,0,0,0
"3-HV1HBVRYXN0Y6M",0,0,0,0
"YM--Y2IIXIEPPDX8",0,0,0,0
"AR0LXGUQWHFYYY-U",0,0,0,0
"KFATMQPISFVODHXQ",0,0,0,0
"RALFPQJPWL_QNZDS",0,0,0,0
"YZBHAFEVLGBVP94E",0,0,0,0
"N6PDD-WVPJ5B3BAA",0,0,0,0
"3WINZ2EQ-XSXSWSQ",0,0,0,0
"QASGFLX_034T613Y",0,0,0,0
"M0PIY6YYVYQ4QJ9G",0,0,0,0
"QPUVEHAXNH6ARQP4",0,0,0,0
"4C9FS9_VXONMZVQC",0,0,0,0
"ZIYKF74UQ3DGFLBW",0,0,0,0
"YGLGKKV_NGRUE-VO",0,0,0,0
"TSESJYGK75ICA6M4",0,0,0,0
"15XKGD0ZXW_AEEWK",0,0,0,0
"PRV18182Y9PE9EZU",0,0,0,0
"NUXMURE2EBDDBPCW",0,0,0,0
"QDMCQXYEIAAD6WVA",0,0,0,0
"TAIDB2FVUKJ2S-EG",0,0,0,0
"MLNTWDIFPFY1D1GE",0,0,0,0
"YKVBBXPK0BMT-N6E",0,0,0,0
"XOHB8QCADG5MAT44",0,0,0,0
"JZB41NHVQF1MFKPG",0,0,0,0
"FA_MO2WYJUNLF4PS",0,0,0,0
"XVY-7V2BPYULS3KW",0,0,0,0
"ZFMGFXZQQHW7S1ZA",0,0,0,0
"C4EUWNBEZF-TUOM8",0,0,0,0
"YHQYTSD_AOP9VU3W",0,0,0,0
"O3OLYRY9WARNBI94",0,0,0,0
"1LGEIE31ALNRHXAE",0,0,0,0
"OMQ9SUSM8TXKTEVE",0,0,0,0
"ERJK1OWBIWLFLIJ8",0,0,0,0
"DNMV4SJ-EGWUZVEK",0,0,0,0
"DIH0_NJXR42RTBGW",0,0,0,0
"FTDDPJCS2KMSMD6O",0,0,0,0
"TXOORA7JUGR4KTZO",0,0,0,0
"OFMSRK2D4O0EDXZW",0,0,0,0
"ZYLRKLCED-9G1UFE",0,0,0,0
"BGW3KOCVXVJPHXQM",0,0,0,0
"MY_SBQ3FGMHCFJ3O",0,0,0,0
"MYLYUGLK3GV2RFGW",0,0,0,0
"_CT-LGBAHWYVAJ8K",0,0,0,0
"DDZV5ZEMOUH1TIY0",0,0,0,0
"53RJPOU6KAYCHSPG",0,0,0,0
"OCTGBTDSI7D4ENNI",0,0,0,0
"Y8NZDHD-N5RQ5T_O",0,0,0,0
"PBBVJ-CGZIEWYCZE",0,0,0,0
"VOLMSUXH1LYP13LU",0,0,0,0
"XEROXT0HZ2820HMK",0,0,0,0
"5BUQE9GQ0-0CB66K",0,0,0,0
"-PHVHTOIPNMMWNDQ",0,0,0,0
"QQXQTQNMIPDORCWM",0,0,0,0
"SE0YLF4YJQAEGU3Q",0,0,0,0
"GMYYQNAVXM9XRYYI",0,0,0,0
"YJC0XHPZFDWIDBWW",0,0,0,0
"VIZF9U12MNDKTLHU",0,0,0,0
"MOTA7RILV2MXXTM0",0,0,0,0
"Y8I0QFHRQEOI2RH8",0,0,0,0
"KRSTC4XDBNFOELOM",0,0,0,0
"GPBBSIZ7H1ACBJNM",0,0,0,0
"R-C2GRE6H_3BIV1K",0,0,0,0
"ZANWG-WZKVDP99JA",0,0,0,0
"QJU-HRSVBNAQERIG",0,0,0,0
"LAHF3J3KXZSWQHJI",0,0,0,0
"FMSXJJM7FJFF61RO",0,0,0,0
"0IUPMAMOJCFJZFPY",0,0,0,0
"Z3-0KDGJNNECWFIA",0,0,0,0
"XRGLQVKPCNDEUXBE",0,0,0,0
"COVJIY2VK0-U86ZS",0,0,0,0
"S2LMPUPQ3OF8ZRWS",0,0,0,0
"3EBPFOOQQAE8BERE",0,0,0,0
"BGR85ECSZM8WOY-C",0,0,0,0
"9T_ETUHGFY0X3IWQ",0,0,0,0
"1AAVIEA6Z0IBSQJS",0,0,0,0
"JTKDHWFG1G8LT-G0",0,0,0,0
"RPVUBKJ0DIAOHN3C",0,0,0,0
"ORVNY6BCFKKRFXJA",0,0,0,0
"NM8TUCBGXPUBCBX4",0,0,0,0
"N2OHMCBWJIUDMKCC",0,0,0,0
"B1VJR83CPSOHUNPU",0,0,0,0
"1OMXC45DNLRTS61M",0,0,0,0
"30XQ9PTTKHUOJEVW",0,0,0,0
"G9GAISMORCCOBWDA",0,0,0,0
"P5NRWSER_ROQ4SGC",0,0,0,0
"K_4HEQ-ZQFJVQHKQ",0,0,0,0
"F0HQ7AC_Q7B-W4VM",0,0,0,0
"SQIEL3NBQWXH-EGO",0,0,0,0
"KA8ZRH738FKLIBPG",0,0,0,0
"MGMEUZEOFVCKMNBI",0,0,0,0
"ML5_YI87WQRPRLIU",0,0,0,0
"BCB62BHRNNGR1W_M",0,0,0,0
"3EQM1FP-HZWXW0QK",0,0,0,0
"FJXDYEVRRX8-PHLQ",0,0,0,0
"UWSFE7GKPQDAVEVC",0,0,0,0
"QPDIHVSPJBYMRG7G",0,0,0,0
"8XGVTDCMAQPZNKOW",0,0,0,0
"GUQZS6TCDGW-101A",0,0,0,0
"5H4XZLRVH1FYSHFE",0,0,0,0
"M9SQQSQJYTOMBDO4",0,0,0,0
"EVTD9MJZKNBMDAFA",0,0,0,0
"4ACC1NTQD8I_Z0QE",0,0,0,0
"279O4LREMPTZIZMO",0,0,0,0
"OVFSOLV7ON9TPQLE",0,0,0,0
"3D23FEQMWBYRDH64",0,0,0,0
"3LFA8REDPGMZ7WSI",0,0,0,0
"W5BBK4-0PVWXJBNW",0,0,0,0
"6U7ZPZ_4RCZPZ-KQ",0,0,0,0
"L2FBOHGUO-UQ-FCQ",0,0,0,0
"SGASGR0DSMK1EFFI",0,0,0,0
"FBX51ROAER4IMFFY",0,0,0,0
"4KXV25DEEBFMAN0A",0,0,0,0
"SJMNUDLLSBS0MVVU",0,0,0,0
"O88-6SKHN-JZZHH8",0,0,0,0
"JC95FFLWHFGEB3_4",0,0,0,0
"GH1QH5L05RCY9L5G",0,0,0,0
"ZJZZ5S1HP7BXZXHA",0,0,0,0
"I5EWXLXQEYSOGK6G",0,0,0,0
"YWP-HXQCIA6WRE2I",0,0,0,0
"SIEB3POTIUWQFCFI",0,0,0,0
"5YPXXX5US4BJ_5LK",0,0,0,0
"NDVONZAUQJ1YZAEW",0,0,0,0
"LSEHK1HIFPLGM-QY",0,0,0,0
"OQ9UQZUHRMEMVR-Y",0,0,0,0
"IQ7UK15M-UYCECKO",0,0,0,0
"VUZR4UNV6QJHPOJ8",0,0,0,0
"K_TAHORQLIKD7NJI",0,0,0,0
"QVUG1ZJPLBN86IFG",0,0,0,0
"SPMLQATRVGSYZAX4",0,0,0,0
"8AVSW3LGYSRMS0QI",0,0,0,0
"NJLDQTITP5PFWOXK",0,0,0,0
"GUPFLVAVAVIV9JT4",0,0,0,0
"5ULE2OJ7GJEQURHM",0,0,0,0
"HARITTUSR5JWTJF8",0,0,0,0
"ZYVIFCEZVT2JF4A8",0,0,0,0
"NBIK5IIKTXMFKUO0",0,0,0,0
"VO9MTDPS3HYBZ94I",0,0,0,0
"MINGJ-586HXYZFPU",0,0,0,0
"IKQKIZERM8Y7JJE4",0,0,0,0
"GAXSIEHBWKI-GXX8",0,0,0,0
"NYCXJF2PGQAGOAJK",0,0,0,0
"X5G7K_-C2UKMCMII",0,0,0,0
"FX2URZTOY2DMDCTO",0,0,0,0
"STAAAOH83FM-1OE4",0,0,0,0
"ZLH2GBO5UXREJHK0",0,0,0,0
"0AQ_G97QGN3LXJFO",0,0,0,0
"KELS3GOMB52VLCJE",0,0,0,0
"8N_RFUPKPC2TVGZE",0,0,0,0
"IVZLJGFZZTZNLUT8",0,0,0,0
"NEKW1FPNWRL7MD2C",0,0,0,0
"7T0ORTRWJIUF8NQI",0,0,0,0
"FJ_YDFDBX0Z6H0_0",0,0,0,0
"9TA32R9AJK5KEBB4",0,0,0,0
"CHI67IJOI86F_RZW",0,0,0,0
"JK3CMBQVCBUQPMWC",0,0,0,0
"JP2BDJ5ECKU67VH0",0,0,0,0
"FW9E94ZDC3ULFJYI",0,0,0,0
"BZC08EPOXBKXBFTK",0,0,0,0
"JESO1IBYV5URBMRM",0,0,0,0
"GCJEDIPBOL8XVVO0",0,0,0,0
"SUDJMRYQPL-X6TIU",0,0,0,0
"8FGWPLRQDC-EAKNU",0,0,0,0
"-V03U6DDSUVWUWZ4",0,0,0,0
"ZC8XNDBGNFP6I8U8",0,0,0,0
"6FDAQB17NS9T6_YA",0,0,0,0
"IUKXAQCJF4S3W-HM",0,0,0,0
"CSGOQ-QUPBKESGNE",0,0,0,0
"PN4P0MAGOTSUP8DE",0,0,0,0
"QZ7N43LRRQXPO6SA",0,0,0,0
"QAEYNXBFSFFXWIMW",0,0,0,0
"VSGJH4RBMUBVC0IW",0,0,0,0
"MHQLMSV4A32ZIC9Q",0,0,0,0
"7EQUSBWHG0P3JDJA",0,0,0,0
"GST8L39Y9ADUQZZU",0,0,0,0
"OR69NC8AYJ7XDQE4",0,0,0,0
"DM6ZHS1AY3BJJLMQ",0,0,0,0
"B5V1XEGR49OZ0MZS",0,0,0,0
"W67DKLJP3GTYPCZA",0,0,0,0
"HZ9KAHZXEBGZLTSK",0,0,0,0
"N3S-SZMWTAVTJWGI",0,0,0,0
"OAG7FSKA5WSKPEAI",0,0,0,0
"-NRRRLD7BENESIKI",0,0,0,0
"IBHKLQOR0PAUEB0O",0,0,0,0
"5LEHZFC_SWTTWGY8",0,0,0,0
"83PABBVVAJPEZQ7C",0,0,0,0
"B_KN8TA-M7W20Z1A",0,0,0,0
"9OHJYFLGDHY1TN8C",0,0,0,0
"EPLMYDCHNJVWCUKY",0,0,0,0
"BTHITM6NUE0FL8UY",0,0,0,0
"UWSYE-Z1XXE9F6PW",0,0,0,0
"ITVAROBRGEYVKN8K",0,0,0,0
"EHW7E88RCBKYWC88",0,0,0,0
"_3BZPQ1Q214M19OO",0,0,0,0
"SPBDJPR6_HCXQQVK",0,0,0,0
"GLPBL4YY9IXV_OWW",0,0,0,0
"UVIMXAEHTZZXOCZG",0,0,0,0
"X9MVNDPVGDVPZGPO",0,0,0,0
"744FMOJA2S5GSRUM",0,0,0,0
"BKJOYKDLMOAXYLBC",0,0,0,0
"MXL0EXJZMF-STAY0",0,0,0,0
"QM7RL8Z-CMJAYHPE",0,0,0,0
"SPN4US_9HFEPKP-I",0,0,0,0
"CD7NZFYQQFXJYCKO",0,0,0,0
"EGQ4YDF0OBW-IWVY",0,0,0,0
"HTPK-CQDVNASJP7I",0,0,0,0
"E9MV-JV_XQQP5OP4",0,0,0,0
"62QPZPEYC0CQMIAQ",0,0,0,0
"-Q4SMMUGKQJRDMSU",0,0,0,0
"E5LBU0X6_N3Q_HNO",0,0,0,0
"ROEINDGVGKJUR2RA",0,0,0,0
"IVC0RPD7Z7OKVXR8",0,0,0,0
"HZPATY6GY6B_ZB4W",0,0,0,0
"4XRI1FVW52ZLWPUA",0,0,0,0
"DNRNI9SAVALMVFQE",0,0,0,0
"-2SL84I0GNJD3ETY",0,0,0,0
"ZHXVP03-UJ-YSYYO",0,0,0,0
"LHYFFAC8WMJKTWPK",0,0,0,0
"BME2NNR9SCFG7C6M",0,0,0,0
"DC1YQPKGYHVLLHIU",0,0,0,0
"NP3RJ5P8ALBMIMMI",0,0,0,0
"QR7IE2HMKXZAKPIS",0,0,0,0
"F_WZF0M6RVGXI6JO",0,0,0,0
"YXHDF_9OMEBUZF6E",0,0,0,0
"TBWBNKXKRLK7KNVQ",0,0,0,0
"IJYCDXT3889X6GR0",0,0,0,0
"MOWBUCX7TVMDPODI",0,0,0,0
"6ZYLTQHZOZWMGUWY",0,0,0,0
"XYJFENPNAGH_Y5LC",0,0,0,0
"UCSBYP4IJUQF0VPG",0,0,0,0
"YJIJLS930NMW7N78",0,0,0,0
"TKYOWGBCZRINLECC",0,0,0,0
"IELA_QEPFS7A2EMI",0,0,0,0
"4SPXBNJKWH7I2YEK",0,0,0,0
"HXJSQR6LCG1N-SGA",0,0,0,0
"MZ0LDWUTAIOJFDYG",0,0,0,0
"IBX_JXAXG0PMPNPO",0,0,0,0
"HV4BIKLXSXP0JBWM",0,0,0,0
"GZ93IXBQWZUSHTRS",0,0,0,0
"PPZGGLE9VHE05K5C",0,0,0,0
"RE5J9IJX-FFX_O3C",0,0,0,0
"ZOP0A0H_8OEDFV8K",0,0,0,0
"GMAITDG_40AY1LHU",0,0,0,0
"H8JAK7OP1ZKVDHPY",0,0,0,0
"JP7UUTTUSKN2GRRW",0,0,0,0
"V0EDY-IPAI7ZYMW0",0,0,0,0
"YKZKSYKGAYRTQAL4",0,0,0,0
"A5_LRJTO5HJOOE7S",0,0,0,0
"8NXH0L2NFEEVZ2NC",0,0,0,0
"FD6TXQEE_0YOYPYY",0,0,0,0
"GNNELBW4SFXWHFO4",0,0,0,0
"7B7P67MIPNRWR6MU",0,0,0,0
"UVAS-5FTJ5EOGKGG",0,0,0,0
"ZMQ0Q6NKYBND-V4G",0,0,0,0
"5PAVZD0RWQX0T2ZI",0,0,0,0
"ALZL-PYQWH6U1AH0",0,0,0,0
"J5AV0KZITJQMA4I0",0,0,0,0
"CUB6OT4VBPJELGRS",0,0,0,0
"FVJ8TYKQLF9EHRZS",0,0,0,0
"K-CORYGPZVUTGPIQ",0,0,0,0
"YZLXKDRMT7NWHYO0",0,0,0,0
"A-MI5FK-79FUJTRW",0,0,0,0
"O_NESA-O4HFK_KF8",0,0,0,0
"JKHM7QCSV5M3JXEW",0,0,0,0
"-VGJ-VQCIYTOO8UW",0,0,0,0
"ATRHROBVDPPC9LFE",0,0,0,0
"PUGSB439EQ_XE3QI",0,0,0,0
"FMI6ZLVCPBF7GL5Q",0,0,0,0
"BCLSBMQJ_HKGMWES",0,0,0,0
"_2UL8GQU1ZC-DKJM",0,0,0,0
"LGQWCNYCEOQDZB-4",0,0,0,0
"DGENSQMARR8PFE-G",0,0,0,0
"A5NJ8AFLGSIGBZU0",0,0,0,0
"L1PPKJ12V6ZFQUKY",0,0,0,0
"H5XWBELZQRTJGEKA",0,0,0,0
"M76BXVR2WWUSNVYY",0,0,0,0
"HVUCVFS9YPTB1Y3I",0,0,0,0
"VQM6PSS7PZ1NOJL8",0,0,0,0
"QHBZP_UMW7Z_PIPI",0,0,0,0
"JNXBQEUQ5YNORWK0",0,0,0,0
"ZXF00KACYIS-RYY8",0,0,0,0
"O7GNDB6PSW7-68FA",0,0,0,0
"VOETBP_YW_RIIYOM",0,0,0,0
"RANACZGM5ULQKXSC",0,0,0,0
"TSGB13XW1GXK4CWY",0,0,0,0
"_LFUNRZWJETF9QIO",0,0,0,0
"VBSAAHOL5467GKRO",0,0,0,0
"PIQNTY02HH-S05JW",0,0,0,0
"OFHCHOOF0PWPXBES",0,0,0,0
"SZP5SX_EONJAXVVU",0,0,0,0
"QJ9VO1QUJ1ZG8KX8",0,0,0,0
"C0JT2FXXKWEYGLJA",0,0,0,0
"CN_AOXF-XGAT2JGU",0,0,0,0
"ALAO_GTCLZ16LJOU",0,0,0,0
"N-7TTCYOMFKLWMGY",0,0,0,0
"KSRNOFGLEE-MFVUO",0,0,0,0
"DZQEI4J1NM6LFV48",0,0,0,0
"5ZLYTK4JSAG7LTUO",0,0,0,0
"Y-8ZJOD_OFVNW1VE",0,0,0,0
"TW4XYGEIM8JB9FDY",0,0,0,0
"HLSCPMJ2H1GQETAY",0,0,0,0
"OFV2DAFEXUTUB1QO",0,0,0,0
"NWQMHXUCW8-VIDR0",0,0,0,0
"BAAT48IJPWA8MRXO",0,0,0,0
"4QRKLL7C6N5IINPG",0,0,0,0
"XRDWTG3MAN1REMAW",0,0,0,0
"XEWUVVVMQX8DKO_M",0,0,0,0
"J5M7_BGHEKQEJVV8",0,0,0,0
"7ONUNOM0PUCR2Q9E",0,0,0,0
"Q4RTORPOFHVLQAYU",0,0,0,0
"YB-GOWMJBM82THN0",0,0,0,0
"PT6CIEX7R6M4Q9IO",0,0,0,0
"FE_YGHRYJNQ2KTVY",0,0,0,0
"NE6ZJMWIJ3J4S4-G",0,0,0,0
"H5HLNVKZV4VIMKLM",0,0,0,0
"JDIJH8Z781FODCZQ",0,0,0,0
"WIEWGST0SCNA0BSC",0,0,0,0
"9KGCT0_6EQ3251NQ",0,0,0,0
"O_NBKJVU_I6OT55C",0,0,0,0
"BKRBU6LM1WWE1GHU",0,0,0,0
"_JVNVFYWLNXYUQJS",0,0,0,0
"IY_WA9VKKIRQFCCS",0,0,0,0
"FQQ_RGXDNZ2Y9QUY",0,0,0,0
"QZDFNXSXT7SEVN-Y",0,0,0,0
"PW6R2MC5ZIEA56NU",0,0,0,0
"G4ITMA-S4CQ_WXTU",0,0,0,0
"SI-WRGD_O_T1HL2Y",0,0,0,0
"IDDEBM50CMDBY9DC",0,0,0,0
"YQCHKGMBQK3W5JIA",0,0,0,0
"V-YBFF4IPSY9UF3S",0,0,0,0
"UAWHMK9WP2BAR0JA",0,0,0,0
"Z4OOBSJFVCJUZWEQ",0,0,0,0
"YA4HJPDCXIEUIQ1Y",0,0,0,0
"BQO7RUL3YL2UMRBM",0,0,0,0
"N_L4ILXEMEXVOS94",0,0,0,0
"PLBQCXPHNQ297YIW",0,0,0,0
"X4T-LNNAU8EMPHGW",0,0,0,0
"F73QRBIKNUJOKXNS",0,0,0,0
"7J4QXLJDHZKEYFBC",0,0,0,0
"VIINMJ1ZSETVYCOO",0,0,0,0
"UHPBLHTREUMBJEQQ",0,0,0,0
"IWRGFC3ZA195A8XS",0,0,0,0
"BC7GRJOXIT8HQSOI",0,0,0,0
"ERFJKOPFGT1N8BUS",0,0,0,0
"QDDSBP3-IYSG8FHS",0,0,0,0
"XDSCE-WEEFMS1ZVO",0,0,0,0
"MMPXR3TPDIIOBHSQ",0,0,0,0
"PMAHXIEIEIR2301S",0,0,0,0
"G3G7J0IQJMWBWM8G",0,0,0,0
"YDB1JIBE68SIMUSW",0,0,0,0
"IH8YHGFKFY71RRC8",0,0,0,0
"GKAPK-INHCSBLG3W",0,0,0,0
"3UXNQA5TEM3D4CAM",0,0,0,0
"UENCFCGWARNHDIXM",0,0,0,0
"8H5YQHOI_QYLR6NE",0,0,0,0
"H0FMNCN1P29FY4WK",0,0,0,0
"FXG2O3JGQA6ELBYQ",0,0,0,0
"8V4EHY-DNFLED8FY",0,0,0,0
"VP1Y_MYYDBPBZS0Y",0,0,0,0
"V8PLQCWJAJTHJ3LS",0,0,0,0
"E2A98RNB0XT42UBY",0,0,0,0
"U7NCLA3GTRLOT8LK",0,0,0,0
"DCYGL9NL64FLUQKK",0,0,0,0
"PKZLG8HIR-LSBDXS",0,0,0,0
"T2AA7AV2LJM9DIYY",0,0,0,0
"FYK6I7HIKFNJPLZO",0,0,0,0
"6EHHRKGCVOOPUSBE",0,0,0,0
"USTJDQFYYT3K1W34",0,0,0,0
"1EN-SU_DEJ04VYBG",0,0,0,0
"7WNUHSPU9RUKNG0Q",0,0,0,0
"ZJJ0-JO8BU-WUS24",0,0,0,0
"KSHRCEGWKXFNWGKU",0,0,0,0
"DJCSMZALLKR6EGFU",0,0,0,0
"GRFV-WPZRPBPPHGS",0,0,0,0
"CE576VWVPQ5BIQZQ",0,0,0,0
"M0DQMB37AK4QJ1JU",0,0,0,0
"7BYHT3TH30AWA8TU",0,0,0,0
"EFPT9SPFLPIPMA1W",0,0,0,0
"4VEKAD8GGHI9F6JQ",0,0,0,0
"IPOYY-ULXSZGZVR4",0,0,0,0
"K46MWGGTA16DR3DU",0,0,0,0
"JDTSBYTYI8TUEJG4",0,0,0,0
"L27LARDPMLZXX24Q",0,0,0,0
"HHFMDHUYRBIATDWK",0,0,0,0
"RTDJDNXW_C_SZRXC",0,0,0,0
"ZKG_BF8WBWFHWEP8",0,0,0,0
"DITP8XGE3BVOLA9U",0,0,0,0
"WPCGYSKHNHDP0IUA",0,0,0,0
"HRCM52JFUCPDDOAM",0,0,0,0
"DZHCSC7A41UTTN00",0,0,0,0
"I0O_ZCQBNTEGYMX4",0,0,0,0
"FWUJBTKRU66YSITO",0,0,0,0
"PBAU0XLXJJP0EOGS",0,0,0,0
"7J7RIMMFQGNP8MN8",0,0,0,0
"WZPM3GW8W1VQRJAG",0,0,0,0
"HTXJP1RHIGUPIFBS",0,0,0,0
"BMU_RU4FV9JQPBMI",0,0,0,0
"QFCJAPFX0VCVF15W",0,0,0,0
"E8FJ3Q1ZPVLFOBK0",0,0,0,0
"0EQFI8OEKNZP58EG",0,0,0,0
"2OB4_-VBLDKWILVQ",0,0,0,0
"AC8UDBJT8J7QLUJW",0,0,0,0
"44X9B5BN_IFUWT1E",0,0,0,0
"D1WF3INQSTCA6MBW",0,0,0,0
"IXFSG95GR_O36OGO",0,0,0,0
"XDRSE_EWR0GWFOHI",0,0,0,0
"1DV0EGYMT1DOHKBU",0,0,0,0
"IFWUOW5HOXHR-QCS",0,0,0,0
"NDXH0XO_BIB00STK",0,0,0,0
"RYUMMC_9UZ4XCYA4",0,0,0,0
"FKRDRQOSSPDFUGLA",0,0,0,0
"52UNRKAR68ASNT7Q",0,0,0,0
"LOWRILEBJG26D7YM",0,0,0,0
"O_V7TBALMIBR2DY4",0,0,0,0
"I7PQPWURCIM-5LGK",0,0,0,0
"FPKPVWSMXV0NY1DY",0,0,0,0
"MH1IOZOQG-0RZCYO",0,0,0,0
"JEXNISMQS6JJY888",0,0,0,0
"76WPAOESL7CZ569I",0,0,0,0
"AXXP4IO9Z9EILYQK",0,0,0,0
"JW_BAJ1I7L44D1SA",0,0,0,0
"EJM6ET3Y-ZIGSLI0",0,0,0,0
"RUR0V5WYIFNETB7S",0,0,0,0
"OBSN87OSEGK-EZQG",0,0,0,0
"BAQ4XAV0-HUEFSBC",0,0,0,0
"H_HXVVB0GDDCRRAW",0,0,0,0
"ZRIIFFWCRMKE2VLU",0,0,0,0
"L4TTR3LFTCRF_BWG",0,0,0,0
"5HHVNSO0M3AUIDUY",0,0,0,0
"IZ8FSKCOHTQP0XLW",0,0,0,0
"V80FGRMFSSJZW2BC",0,0,0,0
"VYGD3OPAZFGVVNNK",0,0,0,0
"TRCKB1FNN1QEWH-U",0,0,0,0
"LQOXGL-UDUPOWDDG",0,0,0,0
"CDTFP7X8I2BGFI6A",0,0,0,0
"PF4KBVW8ISJZSYYM",0,0,0,0
"DWD4DY5NZ6PWXV0I",0,0,0,0
"CSODZDI2XQMCSLM4",0,0,0,0
"FUHFCZMD0G1QQOOE",0,0,0,0
"PVVJN0YLJV1NAZZ4",0,0,0,0
"G_LRJ0SC5G7GRRO8",0,0,0,0
"FUNJZ-JKWN0__EME",0,0,0,0
"LVNIJIIRE26O0XVG",0,0,0,0
"CWSIGO59SIL4OB_G",0,0,0,0
"A7BYSCLORZYORPCC",0,0,0,0
"YCPFTXBDMNXMSJ4A",0,0,0,0
"WS7NMTUOQCNV_GNG",0,0,0,0
"LQNFY8WYIZHSVJAG",0,0,0,0
"Z9XEP3OK7RVSEWZU",0,0,0,0
"SI3X0YRSJ5VXLABY",0,0,0,0
"_6BVLTC4AWU9AHVO",0,0,0,0
"YUOC6Z0B8QMQZ3XE",0,0,0,0
"RLYVSCRSF2HDJTPS",0,0,0,0
"QINN2_NA4Z2YLJWO",0,0,0,0
"OKSHGNFPF7AXWESS",0,0,0,0
"-DQ34SB-JFD-RYO8",0,0,0,0
"ZWTSY76SPPNRZL4W",0,0,0,0
"XO17J0A5KEIKI7UO",0,0,0,0
"Z_YB8AU0SFAJVKCQ",0,0,0,0
"8CFJFGWCHXSP8YC4",0,0,0,0
"76YBPKMW4VBEDXVG",0,0,0,0
"JXUGJA6QAE5RBUEY",0,0,0,0
"S4Z6IPBOSB0VZ4KM",0,0,0,0
"KS2JNO4ANR9OZEEC",0,0,0,0
"M6ASMAZMAMA6GSDW",0,0,0,0
"E_QUTSCITF3XFJ8A",0,0,0,0
"AW26PWCI8LLJQF2U",0,0,0,0
"ME6BU-XTBDFQFQGO",0,0,0,0
"C7KTGUC786FMP1TQ",0,0,0,0
"T27_1FDYABOXU_NK",0,0,0,0
"LYU_8FISKF2KTHOE",0,0,0,0
"F1-CFSUNCS7APRGC",0,0,0,0
"2JUWKKJ6CUXFBHDC",0,0,0,0
"43KEBQT1UPDYP2AY",0,0,0,0
"J2U06ZYOBJN5NO0E",0,0,0,0
"_RPU3ZURQBEEJFKM",0,0,0,0
"ELXXP1VJCUZKTST8",0,0,0,0
"JJSNQQY2MDNGU6PK",0,0,0,0
"UG_VDAXD71OXFEYS",0,0,0,0
"35RJUYSDDMRCMSPY",0,0,0,0
"Z8BWG4IOF5QNIF54",0,0,0,0
"NL6FXVLAIBVO5M0Q",0,0,0,0
"S2_UZDTHQXYMQVRS",0,0,0,0
"OSVEDJ85MP_DUQ40",0,0,0,0
"L_QFN4K6MY71GI7U",0,0,0,0
"LOFIM1QSTOSSF47C",0,0,0,0
"MRQQUJD8PGNJCGCU",0,0,0,0
"9F5N88PUAEMTBPJE",0,0,0,0
"HZSRA4LPJNXP8TA4",0,0,0,0
"BWDK28HA5NJYQPFK",0,0,0,0
"J4A1J6TNHAE7JLRW",0,0,0,0
"78VE4YIEK6XF0EWS",0,0,0,0
"0YJTQAGZI_FLEWXM",0,0,0,0
"U0_B1WB1AH5L4U98",0,0,0,0
"OPCOZQUE2M85NM-W",0,0,0,0
"II2OY9YKWEMCLTWW",0,0,0,0
"YOOA_FS5QDZ1Y_UW",0,0,0,0
"GF1ISVULS42U-QPI",0,0,0,0
"XP5FZFI4UJDODUEE",0,0,0,0
"0RINILBY4VRMU30Q",0,0,0,0
"SKERWJZFILXDUNIQ",0,0,0,0
"JJ3YLQBS5N9ES1PC",0,0,0,0
"UJNLMH1UBWPHPT34",0,0,0,0
"D45EO70-3TJVDIFM",0,0,0,0
"-PTGB_X9LYTNOEMS",0,0,0,0
"FOB9WH8AZMJ--VOW",0,0,0,0
"NTFEZRF3IAVORISO",0,0,0,0
"YD0X9K1JN1GOWHTI",0,0,0,0
"C8Y5RWQGHC0-9_O0",0,0,0,0
"MVMKBMFSA6HNPNKC",0,0,0,0
"RWDRSQFHTL2C71L0",0,0,0,0
"MIMKH3CQATMJTTOE",0,0,0,0
"KARJVLMBGROBAGQM",0,0,0,0
"FX89SDYCI7OCYNJ0",0,0,0,0
"VKRFKMT3X0A08HEM",0,0,0,0
"FP5SQD39QYT7RSZO",0,0,0,0
"LFFEEK0SN7EOUZ_Y",0,0,0,0
"SWD1RNET2GDGNXKC",0,0,0,0
"-O8Y0OOVGG5MCYRY",0,0,0,0
"LT-DFHFEIVYWTXBE",0,0,0,0
"LFF8X1ISH0UD4WZI",0,0,0,0
"7CWUVCNWVCDSI7FS",0,0,0,0
"L-RG2ILGV2FBRGJA",0,0,0,0
"INFSPAELECFSVLGK",0,0,0,0
"KN_QKTZL3XI6OWPS",0,0,0,0
"WQLQ1JS4UH4MLTXC",0,0,0,0
"579HYZ0V3QDX2N4G",0,0,0,0
"2KTBKFUSFTNYVI7E",0,0,0,0
"UETFI-NEL3IYN1L4",0,0,0,0
"D5SP-SBWMF1SAF7I",0,0,0,0
"0ICRGQ0-IPLJAKLE",0,0,0,0
"WMFF53SQVQCHWWUI",0,0,0,0
"DC6WBJLATZCPLVE4",0,0,0,0
"F_QLCVIPZNQT7ECW",0,0,0,0
"CT2WVVLQ2OQQJWAC",0,0,0,0
"YKYDTR0BVRWGIWZ4",0,0,0,0
"WLCIUG-1A0TJDJ_U",0,0,0,0
"BOPCZ8W6ICNVUOLI",0,0,0,0
"XHWP95IFMMAEVDXE",0,0,0,0
