"CUST_NO","TXN_DT","CUST_RISK_CODE","INVEST_TYPE_CODE","WM_TXN_AMT"
"JWKX37F4V8IXNNFE",9459,4.0,1,681587
"JWKX37F4V8IXNNFE",9464,4.0,1,797298
"JWKX37F4V8IXNNFE",9466,4.0,1,827680
"JWKX37F4V8IXNNFE",9470,4.0,1,1106686
"JWKX37F4V8IXNNFE",9480,4.0,1,733055
"JWKX37F4V8IXNNFE",9520,4.0,1,681587
"JWKX37F4V8IXNNFE",9521,4.0,1,564282
"JWKX37F4V8IXNNFE",9521,4.0,1,562331
"JWKX37F4V8IXNNFE",9521,4.0,1,564282
"JWKX37F4V8IXNNFE",9522,4.0,1,617967
"JWKX37F4V8IXNNFE",9522,4.0,1,617967
"JWKX37F4V8IXNNFE",9522,4.0,1,617967
"JWKX37F4V8IXNNFE",9554,4.0,1,1107338
"JWKX37F4V8IXNNFE",9561,4.0,1,828822
"JWKX37F4V8IXNNFE",9561,4.0,1,828822
"SDZRMEIJVYMNP6GA",9450,4.0,1,565489
"SDZRMEIJVYMNP6GA",9455,4.0,1,430611
"SDZRMEIJVYMNP6GA",9455,4.0,1,469906
"SDZRMEIJVYMNP6GA",9458,4.0,1,348247
"SDZRMEIJVYMNP6GA",9458,4.0,1,386746
"SDZRMEIJVYMNP6GA",9458,4.0,1,386735
"SDZRMEIJVYMNP6GA",9464,4.0,1,505686
"SDZRMEIJVYMNP6GA",9471,4.0,1,506131
"SDZRMEIJVYMNP6GA",9477,4.0,1,505791
"SDZRMEIJVYMNP6GA",9480,4.0,1,430109
"SDZRMEIJVYMNP6GA",9480,4.0,1,408510
"SDZRMEIJVYMNP6GA",9480,4.0,1,506669
"SDZRMEIJVYMNP6GA",9485,4.0,1,506669
"SDZRMEIJVYMNP6GA",9485,4.0,1,506077
"SDZRMEIJVYMNP6GA",9499,4.0,1,505864
"SDZRMEIJVYMNP6GA",9508,4.0,1,505936
"SDZRMEIJVYMNP6GA",9508,4.0,1,510759
"SDZRMEIJVYMNP6GA",9513,4.0,1,513619
"SDZRMEIJVYMNP6GA",9519,4.0,1,440385
"SDZRMEIJVYMNP6GA",9519,4.0,1,381510
"SDZRMEIJVYMNP6GA",9519,4.0,1,184015
"SDZRMEIJVYMNP6GA",9520,4.0,1,515134
"SDZRMEIJVYMNP6GA",9546,4.0,1,511751
"N0ESEUHNLINVDYEA",9501,3.0,1,505049
"TC3EMBR68Q6IET4S",9547,4.0,1,706408
"TC3EMBR68Q6IET4S",9547,4.0,1,1493928
"J2AUE_ADEDXLYMZA",9463,3.0,1,505049
"DHXQYAKQL-TBGI_A",9477,4.0,1,2286123
"VO7HS_KMVBUUO9EE",9484,2.0,1,608976
"VO7HS_KMVBUUO9EE",9484,2.0,1,608976
"JE1BSEAHRCH9K1JE",9563,3.0,1,484667
"GCKPUU5RRI8UVLWK",9450,3.0,1,1061490
"GCKPUU5RRI8UVLWK",9539,3.0,1,505049
"P5QYNUVUZG7Z0KKY",9457,4.0,1,815973
"P5QYNUVUZG7Z0KKY",9504,4.0,1,1530289
"LVLQ4XOF89MX9_7W",9527,3.0,1,439191
"LVLQ4XOF89MX9_7W",9527,3.0,1,1151180
"LVLQ4XOF89MX9_7W",9527,3.0,1,505049
"_N6JDYQEWXPHIABM",9473,4.0,1,509094
"_N6JDYQEWXPHIABM",9473,4.0,1,505049
"_N6JDYQEWXPHIABM",9508,4.0,1,511333
"LTUOOZHKJVULPGUM",9479,3.0,1,1075961
"LTUOOZHKJVULPGUM",9553,3.0,1,1199713
"ODIRWKQFB2H3VR90",9560,3.0,1,605885
"NMXMPHOJE-LRVO3E",9560,3.0,1,901677
"NMXMPHOJE-LRVO3E",9563,3.0,1,901677
"HLNREWLWVLVW4EYS",9492,4.0,1,605885
"HLNREWLWVLVW4EYS",9507,4.0,1,605885
"HLNREWLWVLVW4EYS",9519,4.0,1,721714
"UZNV5W6WQSZMJENE",9451,3.0,1,611354
"PY9NXLVSNYRLEC6C",9459,3.0,1,901677
"CR10OYWR_QROT8K8",9560,4.0,1,530233
"MTXHMUCWO4KPXYTI",9464,3.0,1,1160377
"LHIWSPXGOS7AL9D0",9521,3.0,1,505049
"AHF0XGSMWMI7_QQM",9521,3.0,1,1309790
"KOHKREPENQHDEXGU",9526,4.0,1,1783576
"R18L40V7WPY2ZEYI",9451,4.0,1,742210
"R18L40V7WPY2ZEYI",9456,4.0,1,792159
"R18L40V7WPY2ZEYI",9458,4.0,1,796946
"R18L40V7WPY2ZEYI",9472,4.0,1,759841
"R18L40V7WPY2ZEYI",9472,4.0,1,404443
"R18L40V7WPY2ZEYI",9472,4.0,1,447145
"R18L40V7WPY2ZEYI",9472,4.0,1,796443
"R18L40V7WPY2ZEYI",9476,4.0,1,623851
"R18L40V7WPY2ZEYI",9476,4.0,1,900317
"R18L40V7WPY2ZEYI",9476,4.0,1,587109
"R18L40V7WPY2ZEYI",9476,4.0,1,717894
"R18L40V7WPY2ZEYI",9477,4.0,1,794958
"R18L40V7WPY2ZEYI",9486,4.0,1,795428
"R18L40V7WPY2ZEYI",9513,4.0,1,721051
"R18L40V7WPY2ZEYI",9514,4.0,1,221915
"R18L40V7WPY2ZEYI",9514,4.0,1,721803
"R18L40V7WPY2ZEYI",9514,4.0,1,719724
"R18L40V7WPY2ZEYI",9518,4.0,1,688286
"R18L40V7WPY2ZEYI",9522,4.0,1,807722
"EYDZZO3ZBXXKZ9XQ",9520,4.0,1,485937
"EYDZZO3ZBXXKZ9XQ",9520,4.0,1,304565
"KWFEF19ETZZSBV9Y",9519,3.0,1,1233800
"KWFEF19ETZZSBV9Y",9555,3.0,1,797298
"KWFEF19ETZZSBV9Y",9555,3.0,1,1783576
"EAECB3GOKUGSFKQA",9470,4.0,1,721714
"EAECB3GOKUGSFKQA",9470,4.0,1,721714
"EECMNDNKJRPF88SA",9486,4.0,1,325874
"EECMNDNKJRPF88SA",9486,4.0,1,532788
"EECMNDNKJRPF88SA",9486,4.0,1,523114
"EECMNDNKJRPF88SA",9519,4.0,1,570045
"LXOPI5GA-7TGM-_K",9457,4.0,1,605885
"LXOPI5GA-7TGM-_K",9472,4.0,1,590150
"LXOPI5GA-7TGM-_K",9472,4.0,1,308489
"LXOPI5GA-7TGM-_K",9507,4.0,1,605885
"LXOPI5GA-7TGM-_K",9507,4.0,1,1107338
"LXOPI5GA-7TGM-_K",9507,4.0,1,605885
"LXOPI5GA-7TGM-_K",9533,4.0,1,605885
"LXOPI5GA-7TGM-_K",9556,4.0,1,605885
"PIBGRSG6QM17WG3O",9479,4.0,1,505049
"PIBGRSG6QM17WG3O",9479,4.0,1,614160
"PIBGRSG6QM17WG3O",9483,4.0,1,359934
"PIBGRSG6QM17WG3O",9508,4.0,1,318417
"PIBGRSG6QM17WG3O",9508,4.0,1,318417
"PIBGRSG6QM17WG3O",9508,4.0,1,318417
"PIBGRSG6QM17WG3O",9528,4.0,1,505049
"NHZPIREPRCXV0AFQ",9452,4.0,1,901677
"NHZPIREPRCXV0AFQ",9470,4.0,1,630793
"NHZPIREPRCXV0AFQ",9470,4.0,1,574357
"NHZPIREPRCXV0AFQ",9470,4.0,1,720590
"NHZPIREPRCXV0AFQ",9473,4.0,1,796137
"NHZPIREPRCXV0AFQ",9518,4.0,1,505049
"NHZPIREPRCXV0AFQ",9518,4.0,1,797298
"ASJTUFJYF2RJEJLW",9553,3.0,1,1035747
"R9HW_C0LS1BHYMMS",9529,4.0,1,505049
"R9HW_C0LS1BHYMMS",9549,4.0,1,604634
"UELD5TH9K0QFQG_Y",9470,4.0,1,580630
"UELD5TH9K0QFQG_Y",9533,4.0,1,510390
"YZ0-93-ND12XU5TC",9492,3.0,1,1364860
"GUM9WPAEEBUX5DSW",9464,4.0,1,1061490
"GUM9WPAEEBUX5DSW",9556,4.0,1,1061490
"GUM9WPAEEBUX5DSW",9556,4.0,1,605885
"GUM9WPAEEBUX5DSW",9556,4.0,1,1061490
"GUM9WPAEEBUX5DSW",9560,4.0,1,605885
"G7YPH2ICOR_OGVUI",9487,3.0,1,1309790
"G7YPH2ICOR_OGVUI",9490,3.0,1,1198094
"ZVXFTSX6WVI1AEEY",9463,4.0,1,421916
"ZVXFTSX6WVI1AEEY",9472,4.0,1,671684
"ZVXFTSX6WVI1AEEY",9478,4.0,1,721714
"ZVXFTSX6WVI1AEEY",9480,4.0,1,721714
"ZVXFTSX6WVI1AEEY",9486,4.0,1,797298
"ZVXFTSX6WVI1AEEY",9487,4.0,1,797298
"ZVXFTSX6WVI1AEEY",9512,4.0,1,797298
"ZVXFTSX6WVI1AEEY",9519,4.0,1,439191
"ZVXFTSX6WVI1AEEY",9528,4.0,1,2074526
"ZVXFTSX6WVI1AEEY",9535,4.0,1,797298
"6KDHDWGQ7E_XHT14",9469,4.0,1,505049
"P8DOB0Q58SZYHOUQ",9486,3.0,1,605885
"P8DOB0Q58SZYHOUQ",9486,3.0,1,605885
"ZU97AA4CK6NNRPZ4",9505,3.0,1,605885
"8USTHSD1W8VONOLY",9535,3.0,1,901677
"8USTHSD1W8VONOLY",9536,3.0,1,642735
"8USTHSD1W8VONOLY",9550,3.0,1,769920
"NSV3ZVCTMT5V_B7U",9462,4.0,1,671684
"NSV3ZVCTMT5V_B7U",9463,4.0,1,797298
"DMMIKF2YJ6MC82WS",9470,3.0,1,605885
"O2RAYMTFPXEDB9S0",9492,4.0,1,634813
"O2RAYMTFPXEDB9S0",9500,4.0,1,530233
"DIE4W0AJY_GG6KO8",9513,3.0,1,1530289
"45D69OEDNZ6JFV98",9553,4.0,1,1364860
"WHWVTJG9FHZ-FB9O",9540,3.0,1,1143634
"ZD5DRF9NAH_WWICG",9452,4.0,1,815973
"ZD5DRF9NAH_WWICG",9553,4.0,1,1783576
"WIP6OURPVPJXAURW",9463,2.0,1,213240
"ZFN0BMKL9BOQFJ3K",9546,3.0,1,1245067
"QXQSAJYJFMFY5M9U",9471,3.0,1,693098
"V89PRPQ1RSSGQ8VC",9470,4.0,1,213240
"QKWNZT1MKOA1ZYVQ",9561,3.0,1,682659
"QKWNZT1MKOA1ZYVQ",9561,3.0,1,682659
"EUL7PMUPWTO4JTFC",9521,4.0,1,505049
"EUL7PMUPWTO4JTFC",9521,4.0,1,505049
"R0YJRITYIBQZYVAM",9553,3.0,1,1061490
"SAQ-EJ7MBK3HFM8E",9484,4.0,1,605885
"CUJBEHBAA3CFUHA4",9472,4.0,1,901677
"CUJBEHBAA3CFUHA4",9499,4.0,1,1061490
"GNGWIO7FDGB8HBZG",9546,4.0,1,1638328
"GNGWIO7FDGB8HBZG",9546,4.0,1,1638328
"PPOQEO_SNWEKJJKU",9562,3.0,1,1364860
"07M90CQMFLHHJXTI",9508,4.0,1,1165775
"OLV8ZQSET0SVFFBG",9512,3.0,1,1165775
"OLV8ZQSET0SVFFBG",9512,3.0,1,1530289
"PQLJ0XG2SB-QTHCI",9470,4.0,1,1217036
"PQLJ0XG2SB-QTHCI",9563,4.0,1,505049
"PQLJ0XG2SB-QTHCI",9563,4.0,1,1165775
"PQLJ0XG2SB-QTHCI",9563,4.0,1,1455942
"RQGAYNANSIAEPL_4",9508,3.0,1,797298
"0X7I4-F7WCIWLX50",9527,3.0,1,318417
"CQOFG7JP0SKD0VYQ",9560,3.0,1,797298
"XYCNHLW1MU9N6ACS",9462,3.0,1,645308
"KW7PHGG5APSWZ3OQ",9549,4.0,1,379728
"DY_JP5PVJGW-EK2A",9518,4.0,1,716315
"XACIYNMGLYO4NCZG",9529,4.0,1,530233
"XACIYNMGLYO4NCZG",9529,4.0,1,552254
"K7INWP_S5OP-ZDMO",9450,4.0,1,1245067
"JUJE_CJU71HTTVII",9455,3.0,1,650361
"Y-QZLSQ7MTF6LHX8",9501,4.0,1,1245067
"Y-QZLSQ7MTF6LHX8",9525,4.0,1,797298
"Y-QZLSQ7MTF6LHX8",9525,4.0,1,1061490
"Y-QZLSQ7MTF6LHX8",9525,4.0,1,1061490
"Y-QZLSQ7MTF6LHX8",9529,4.0,1,721714
"QQZO-XMYMFO87IPS",9553,3.0,1,905942
"CAXSRKO_SLFR4RTQ",9466,3.0,1,1285267
"CAXSRKO_SLFR4RTQ",9480,3.0,1,1364860
"CAXSRKO_SLFR4RTQ",9480,3.0,1,1245067
"CAXSRKO_SLFR4RTQ",9480,3.0,1,1245067
"UOFOTMIVSRMROZXY",9450,3.0,1,1215497
"H_0JS0Y2FHAH6UOE",9553,4.0,1,1272359
"8AESZRURLI4_4C98",9553,3.0,1,1059011
"ZXR0OT3E2LQBSIFE",9532,4.0,1,1312155
"9UORB-31OJ1KQEA0",9452,4.0,1,508061
"9UORB-31OJ1KQEA0",9452,4.0,1,1455942
"9UORB-31OJ1KQEA0",9452,4.0,1,506400
"9UORB-31OJ1KQEA0",9501,4.0,1,530233
"9UORB-31OJ1KQEA0",9512,4.0,1,484071
"9UORB-31OJ1KQEA0",9512,4.0,1,303213
"9UORB-31OJ1KQEA0",9512,4.0,1,571885
"5XG7AXW5LDZJ6WPK",9450,4.0,1,506077
"5XG7AXW5LDZJ6WPK",9452,4.0,1,490531
"5XG7AXW5LDZJ6WPK",9452,4.0,1,422501
"5XG7AXW5LDZJ6WPK",9452,4.0,1,432516
"5XG7AXW5LDZJ6WPK",9483,4.0,1,605885
"5XG7AXW5LDZJ6WPK",9490,4.0,1,607127
"5XG7AXW5LDZJ6WPK",9528,4.0,1,1644151
"YHF6D7UXBODHWCMM",9514,3.0,1,458361
"Y6_N1EJE_QOKVC_O",9485,4.0,1,530233
"T0JEC8NVGOBQRJYC",9557,3.0,1,1265728
"SFXLVC2TBYPZESRQ",9450,4.0,1,721714
"SFXLVC2TBYPZESRQ",9464,4.0,1,693098
"H3CBPKTNAFSEKECE",9537,4.0,1,797298
"Q4X5FGZO2A8CXL34",9471,4.0,1,687942
"Q4X5FGZO2A8CXL34",9492,4.0,1,810518
"Q4X5FGZO2A8CXL34",9504,4.0,1,589642
"MPNXINZSLULMGE6M",9473,3.0,1,671684
"O-IWIH_CKISUWHEW",9557,4.0,1,901677
"EOBN2N04W4I6GO7A",9490,3.0,1,1245067
"XI1WNAYNL8W_ADG4",9466,4.0,1,1165775
"506UGBCJS-LCA74E",9473,2.0,1,1117835
"QILVGH3VEEQOX43G",9459,3.0,1,530233
"QILVGH3VEEQOX43G",9501,3.0,1,671684
"QILVGH3VEEQOX43G",9533,3.0,1,475451
"0QSV_HEXIKDVSDH4",9549,4.0,1,901677
"AKNECK2WVV1D4X9Q",9527,4.0,1,1245067
"IZUEXPJ6XQ57QCPE",9465,3.0,1,1593547
"6ER0MTXAZ_UWCUAA",9553,4.0,1,945281
"6ER0MTXAZ_UWCUAA",9556,4.0,1,538276
"9YMYDJIACEGPWS6Y",9466,4.0,1,605885
"VV1ZRMNBPALYPOJK",9463,4.0,1,504642
"VV1ZRMNBPALYPOJK",9463,4.0,1,254537
"VV1ZRMNBPALYPOJK",9469,4.0,1,529380
"VV1ZRMNBPALYPOJK",9469,4.0,1,505049
"VV1ZRMNBPALYPOJK",9472,4.0,1,508274
"VV1ZRMNBPALYPOJK",9479,4.0,1,512467
"VV1ZRMNBPALYPOJK",9480,4.0,1,614181
"VV1ZRMNBPALYPOJK",9480,4.0,1,508975
"VV1ZRMNBPALYPOJK",9505,4.0,1,608131
"VV1ZRMNBPALYPOJK",9505,4.0,1,621092
"VV1ZRMNBPALYPOJK",9505,4.0,1,500734
"VV1ZRMNBPALYPOJK",9505,4.0,1,261125
"VV1ZRMNBPALYPOJK",9505,4.0,1,605885
"VV1ZRMNBPALYPOJK",9507,4.0,1,827680
"VV1ZRMNBPALYPOJK",9513,4.0,1,618771
"VV1ZRMNBPALYPOJK",9513,4.0,1,604321
"VV1ZRMNBPALYPOJK",9527,4.0,1,379686
"VV1ZRMNBPALYPOJK",9527,4.0,1,597626
"VV1ZRMNBPALYPOJK",9527,4.0,1,460154
"SXCHZDIDRWXKPHW8",9462,4.0,1,213240
"ZSKKRZVDGBPY4KHM",9553,4.0,1,1783576
"675YJIABAWWZJW7M",9456,4.0,1,796845
"675YJIABAWWZJW7M",9540,4.0,1,489090
"675YJIABAWWZJW7M",9540,4.0,1,502615
"675YJIABAWWZJW7M",9540,4.0,1,601589
"675YJIABAWWZJW7M",9540,4.0,1,632170
"675YJIABAWWZJW7M",9540,4.0,1,593918
"675YJIABAWWZJW7M",9540,4.0,1,597023
"675YJIABAWWZJW7M",9554,4.0,1,901677
"675YJIABAWWZJW7M",9554,4.0,1,901677
"ZLS41T2JFTRPK7IS",9549,4.0,1,605035
"VLUH92LOBKOULKIE",9553,4.0,1,1156728
"ZMTI9AHG_GK0VKD8",9456,3.0,1,1222371
"ZMTI9AHG_GK0VKD8",9463,3.0,1,505049
"ZMTI9AHG_GK0VKD8",9472,3.0,1,505049
"ZMTI9AHG_GK0VKD8",9486,4.0,1,1455942
"ZMTI9AHG_GK0VKD8",9491,4.0,1,730488
"IADQLTZVL0PYI0-A",9515,4.0,1,505049
"IADQLTZVL0PYI0-A",9555,4.0,1,1061490
"USODXQNP5VDTTHLU",9464,4.0,1,736259
"USODXQNP5VDTTHLU",9508,4.0,1,1165775
"USODXQNP5VDTTHLU",9508,4.0,1,1165775
"USODXQNP5VDTTHLU",9553,4.0,1,1413013
"LUFRGNUXPKDD3BPS",9534,4.0,1,439191
"KLIRPF5CT07LUQMU",9500,2.0,1,605885
"KLIRPF5CT07LUQMU",9534,2.0,1,620876
"KLIRPF5CT07LUQMU",9534,2.0,1,552254
"KLIRPF5CT07LUQMU",9549,2.0,1,573738
"TRWMFTNKRPHHFRNA",9450,4.0,1,1085249
"9YMFL4CK1_GBVLOQ",9560,4.0,1,647850
"9YMFL4CK1_GBVLOQ",9564,4.0,1,1698173
"TGNMJURM-EQUYVYC",9457,4.0,1,605885
"CSNKOTMWI5IBMXRM",9512,4.0,1,519118
"TE8JXBQUKPUICALS",9452,4.0,1,391501
"TE8JXBQUKPUICALS",9456,4.0,1,439191
"TE8JXBQUKPUICALS",9471,4.0,1,391501
"TE8JXBQUKPUICALS",9484,4.0,1,391501
"TE8JXBQUKPUICALS",9486,4.0,1,318417
"YOYBMPOVJKIEGMN0",9515,4.0,1,505049
"Q-GQPLZKIZV7VZKI",9532,4.0,1,1783576
"Q-GQPLZKIZV7VZKI",9532,4.0,1,1783576
"QB4NCEF4RFEOFXEM",9562,3.0,1,541582
"5GV7W909BRDP_9NG",9456,4.0,1,501319
"5GV7W909BRDP_9NG",9472,4.0,1,439191
"5GV7W909BRDP_9NG",9476,4.0,1,391501
"5GV7W909BRDP_9NG",9478,4.0,1,901677
"5GV7W909BRDP_9NG",9491,4.0,1,605885
"TOXUCT0AMGCNFEYM",9553,3.0,1,1179761
"P4T2NME1-DN_H_BU",9499,3.0,1,508677
"P4T2NME1-DN_H_BU",9500,3.0,1,605885
"A9TRUHTDRUZHMGQA",9553,3.0,1,1303811
"2CALQWCT0KHI_IY8",9456,4.0,1,605885
"2CALQWCT0KHI_IY8",9457,4.0,1,543768
"2CALQWCT0KHI_IY8",9561,4.0,1,506131
"DYRPE9LMK_WNHEMA",9500,3.0,1,647850
"XHIFVRCJ_8OFTY4O",9492,3.0,1,901677
"OQDZHA65FL7BH3M4",9564,3.0,1,1364860
"0KYGCUX5FS-IQTOM",9449,3.0,1,552254
"QFAKHET5OG3KFVF8",9469,4.0,1,797298
"ZFIPGYJVT1TW0JEO",9561,3.0,1,605885
"YCBLS3ZJVOQCV5W0",9484,4.0,1,901677
"OVOHZQW9CJJOFWGG",9480,4.0,1,505049
"3L3LFFRISTD5Q5FW",9456,4.0,1,605885
"3L3LFFRISTD5Q5FW",9484,4.0,1,605885
"3L3LFFRISTD5Q5FW",9484,4.0,1,605885
"3L3LFFRISTD5Q5FW",9487,4.0,1,605885
"3L3LFFRISTD5Q5FW",9534,4.0,1,721714
"CCGOD5TCWDWDKGKQ",9491,4.0,1,505049
"4APJNYNXJMNZHTVK",9546,4.0,1,2526572
"JNJOYPMRKX45BE4I",9450,3.0,1,914275
"JNJOYPMRKX45BE4I",9553,3.0,1,1530289
"CLDID0WDM6OGXMRQ",9564,2.0,1,605885
"1GEYCLACS_FHLQZ0",9529,4.0,1,703056
"1GEYCLACS_FHLQZ0",9564,4.0,1,1530289
"A8M_FEJ_JAW8Z8UU",9532,4.0,1,721714
"A8M_FEJ_JAW8Z8UU",9532,4.0,1,721714
"A8M_FEJ_JAW8Z8UU",9535,4.0,1,605885
"A8M_FEJ_JAW8Z8UU",9535,4.0,1,605885
"AORIMY3M5WUPKSXS",9511,3.0,1,318417
"N_ZXN6QNBLS1OJL8",9490,4.0,1,580973
"N_ZXN6QNBLS1OJL8",9490,4.0,1,580973
"N_ZXN6QNBLS1OJL8",9518,4.0,1,454711
"N_ZXN6QNBLS1OJL8",9564,4.0,1,562331
"PWEZOXD8-G3TAY10",9450,3.0,1,1061490
"PWEZOXD8-G3TAY10",9508,3.0,1,976490
"A6EVTWXKDHENWBKI",9501,4.0,1,1085249
"RA87J2GZWLISXARM",9546,3.0,1,1078309
"Y6BBYPOCK8OENWRY",9466,3.0,1,591330
"Y6BBYPOCK8OENWRY",9492,3.0,1,605885
"Y6BBYPOCK8OENWRY",9557,4.0,1,1530289
"MEYUF1NASAQPYPWE",9465,4.0,1,226028
"MEYUF1NASAQPYPWE",9465,4.0,1,506225
"MEYUF1NASAQPYPWE",9465,4.0,1,496477
"MEYUF1NASAQPYPWE",9528,4.0,1,1268395
"YY1-R1YWICRSGULW",9449,4.0,1,992463
"YY1-R1YWICRSGULW",9449,4.0,1,1530289
"YY1-R1YWICRSGULW",9457,4.0,1,808763
"YY1-R1YWICRSGULW",9501,3.0,1,1071212
"YY1-R1YWICRSGULW",9501,3.0,1,605885
"YY1-R1YWICRSGULW",9553,3.0,1,1107338
"_NNOHUZTGVXYDQ2G",9483,4.0,1,439191
"_NNOHUZTGVXYDQ2G",9485,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9487,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9487,4.0,1,439191
"_NNOHUZTGVXYDQ2G",9512,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9512,4.0,1,391501
"_NNOHUZTGVXYDQ2G",9513,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9514,4.0,1,505049
"_NNOHUZTGVXYDQ2G",9529,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9529,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9529,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9560,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9560,4.0,1,391501
"_NNOHUZTGVXYDQ2G",9560,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9563,4.0,1,391501
"_NNOHUZTGVXYDQ2G",9563,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9563,4.0,1,439191
"_NNOHUZTGVXYDQ2G",9563,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9563,4.0,1,318417
"_NNOHUZTGVXYDQ2G",9563,4.0,1,391501
"_NNOHUZTGVXYDQ2G",9563,4.0,1,318417
"7JTNJJTED_JIZ_BO",9480,3.0,1,554314
"TUUMR7KSKDGSAHHW",9462,3.0,1,901677
"TUUMR7KSKDGSAHHW",9512,3.0,1,505049
"HC_JZO1GKI06NJSA",9458,4.0,1,605885
"HC_JZO1GKI06NJSA",9518,4.0,1,1061490
"HC_JZO1GKI06NJSA",9518,4.0,1,1364860
"HC_JZO1GKI06NJSA",9564,4.0,1,1364860
"SX-DPRETQUP6WU68",9458,4.0,1,571885
"ZNHAZXLYOZGCGUMO",9501,4.0,1,660108
"ZBE1IHGOVDBALZX0",9539,3.0,1,1165775
"HWGHDYGD5NYZ1QI8",9490,4.0,1,1165775
"HWGHDYGD5NYZ1QI8",9501,4.0,1,379728
"LOG8GOKSM4KYFQVA",9520,3.0,1,577390
"Q_GHPHOQJQUHRYHQ",9480,3.0,1,1245067
"YKSKMWVGD_GQVROQ",9560,3.0,1,647850
"GS3CN44G3I0HS0FM",9473,4.0,1,507634
"GS3CN44G3I0HS0FM",9477,4.0,1,515785
"GS3CN44G3I0HS0FM",9478,4.0,1,513541
"GS3CN44G3I0HS0FM",9479,4.0,1,513721
"GS3CN44G3I0HS0FM",9499,4.0,1,504544
"CD-XE5HIZSWD0ZAI",9455,3.0,1,605885
"CD-XE5HIZSWD0ZAI",9500,3.0,1,605885
"CD-XE5HIZSWD0ZAI",9528,3.0,1,605885
"CD-XE5HIZSWD0ZAI",9563,3.0,1,671684
"YMC3WV4CCMTK_E6G",9508,3.0,1,605885
"CMWI8PQGMXYIQZQE",9463,4.0,1,523006
"CMWI8PQGMXYIQZQE",9476,4.0,1,602332
"7P9SUWR0VTDPK2F4",9501,3.0,1,1460800
"UM5HIOXINMPFA3PY",9463,3.0,1,505049
"UM5HIOXINMPFA3PY",9463,3.0,1,505049
"UM5HIOXINMPFA3PY",9528,3.0,1,505049
"UM5HIOXINMPFA3PY",9560,3.0,1,505049
"KMARIVEO-PZNSBKQ",9480,3.0,1,1272359
"BIIIYUM-LBREVESS",9480,3.0,1,1253476
"BIIIYUM-LBREVESS",9508,3.0,1,1607459
"RU9NJHS2YQ3-JNA4",9480,3.0,1,1249996
"RU9NJHS2YQ3-JNA4",9508,3.0,1,1061490
"RU9NJHS2YQ3-JNA4",9508,3.0,1,1061490
"0MYPNXFJOO67GUIG",9471,4.0,1,721714
"UZ5OKNT4VVAWTUGG",9450,4.0,1,1248324
"UZ5OKNT4VVAWTUGG",9450,4.0,1,1254790
"JEAP7IIWBWOWK0BS",9487,4.0,1,530233
"JEAP7IIWBWOWK0BS",9501,4.0,1,610503
"4EUUU3C9ZAMTXJZU",9480,2.0,1,605885
"PTGY9I7XDAUICLIW",9469,3.0,1,820722
"PTGY9I7XDAUICLIW",9469,3.0,1,820722
"PTGY9I7XDAUICLIW",9477,3.0,1,1183169
"0OFQIMKMF0-UH-KY",9478,4.0,1,605885
"0OFQIMKMF0-UH-KY",9485,4.0,1,605885
"0OFQIMKMF0-UH-KY",9504,4.0,1,605885
"0OFQIMKMF0-UH-KY",9504,4.0,1,605885
"0OFQIMKMF0-UH-KY",9512,4.0,1,605885
"0OFQIMKMF0-UH-KY",9553,4.0,1,1530289
"0OFQIMKMF0-UH-KY",9560,4.0,1,605885
"0OFQIMKMF0-UH-KY",9560,4.0,1,605885
"0OFQIMKMF0-UH-KY",9560,4.0,1,505049
"G5YXIT4ZXJHM9VVY",9508,3.0,1,1373076
"VWIFTXPBPTKUYZPM",9553,4.0,1,1530289
"VWIFTXPBPTKUYZPM",9567,4.0,1,797298
"VWIFTXPBPTKUYZPM",9567,4.0,1,797298
"SW-9MBSUFUYCZWAQ",9479,4.0,1,731220
"G5BSDTNCCWX9ADC0",9450,4.0,1,1729086
"G5BSDTNCCWX9ADC0",9450,4.0,1,1725436
"G5BSDTNCCWX9ADC0",9548,4.0,1,1821952
"_SKJE7SLG3EYMMZW",9466,4.0,1,797298
"U4P4S-37SDMAVFLK",9459,4.0,1,797298
"U4P4S-37SDMAVFLK",9478,4.0,1,849780
"U4P4S-37SDMAVFLK",9550,3.0,1,797298
"VHZGTU_RJ7EW0AV0",9564,3.0,1,1357407
"3SHOJNVQW85UEZA8",9456,3.0,1,620876
"3SHOJNVQW85UEZA8",9470,3.0,1,730488
"3SHOJNVQW85UEZA8",9487,3.0,1,605885
"3SHOJNVQW85UEZA8",9501,3.0,1,730488
"3SHOJNVQW85UEZA8",9514,3.0,1,552254
"3SHOJNVQW85UEZA8",9525,3.0,1,1291553
"3SHOJNVQW85UEZA8",9527,3.0,1,730488
"3SHOJNVQW85UEZA8",9547,3.0,1,634813
"3SHOJNVQW85UEZA8",9553,3.0,1,1001641
